notification_id,salary_related,transaction_type_mapped,percentage_change_in_holding,volume,n_people
756,0,Acquisition/Purchase of Shares,0.004711508717564064,495332.58,1
757,1,Acquisition/Purchase of Shares,1.0,2847.9750000000004,4
758,1,Grant/Award of Rights/Instruments,0.0,657600.0,1
759,1,Acquisition/Purchase of Shares,1.0,2913.6,4
760,1,Grant/Award of Rights/Instruments,0.0,765840.0,1
761,0,Acquisition/Purchase of Shares,0.013991163035376852,968542.0000000001,2
762,0,Acquisition/Purchase of Shares,1.0,91275.64319999999,1
763,0,Acquisition/Purchase of Shares,0.13439655944807813,76200.0,1
764,1,Acquisition/Purchase of Shares,1.0,2969.5125000000003,4
765,1,Grant/Award of Rights/Instruments,0.6616531356282083,499392.0,5
766,1,Acquisition/Purchase of Shares,0.8,2224.01,5
767,0,Acquisition/Purchase of Shares,2.5210084033613445,152400.0,1
768,0,Acquisition/Purchase of Shares,1.0992634934593821,90027.00000000001,1
769,0,Acquisition/Purchase of Shares,1.5387689848121502,145530.0,1
770,0,Acquisition/Purchase of Shares,0.02208914446669658,74373.2,2
771,1,Acquisition/Purchase of Shares,0.75,1970.5375000000001,4
772,0,Acquisition/Purchase of Shares,0.029572593942897057,45113.333333333336,3
773,1,Acquisition/Purchase of Shares,1.0,223956.06677499998,4
774,1,Acquisition/Purchase of Shares,0.622620699469883,162981.0,1
775,0,Acquisition/Purchase of Shares,0.7373255579895491,3300000.0,1
776,0,Acquisition/Purchase of Shares,0.228839356646649,37287.833333333336,3
777,0,Acquisition/Purchase of Shares,0.023244286442882536,138640.5,1
778,1,Acquisition/Purchase of Shares,1.0,40531.59,4
779,1,Acquisition/Purchase of Shares,0.6547007768513988,86645.59999999999,3
780,0,Acquisition/Purchase of Shares,0.20483298882107726,830866.2736,1
781,1,Grant/Award of Rights/Instruments,1.7752960653274206,2500.0,4
782,0,Acquisition/Purchase of Shares,1.639344262295082e-05,0.04,1
783,0,Acquisition/Purchase of Shares,0.49376119402985075,13894.439999999999,1
784,0,Acquisition/Purchase of Shares,0.16666666666666666,21000.0,1
785,0,Acquisition/Purchase of Shares,1.0,303000.0,1
786,0,Acquisition/Purchase of Shares,1.0,277800.0,1
787,0,Acquisition/Purchase of Shares,0.18867924528301888,295000.0,1
788,0,Disposal/Sale of Shares,0.0,29014200.0,3
789,0,Acquisition/Purchase of Shares,0.07692307692307693,1410000.0,1
790,0,Acquisition/Purchase of Shares,0.625,6282500.0,1
791,0,Acquisition/Purchase of Shares,3.0,6750000.0,1
792,0,Disposal/Sale of Shares,-0.15000001420562298,11667916.0,1
793,0,Acquisition/Purchase of Shares,1.0,2350000.0,1
794,0,Acquisition/Purchase of Shares,0.193371234095216,4200000.0,1
795,1,Acquisition/Purchase of Shares,1.0789417989417989,1012000.0,5
796,0,Acquisition/Purchase of Shares,0.75,360099.0,1
797,0,Acquisition/Purchase of Shares,0.3187637068393941,5780000.0,1
798,0,Disposal/Sale of Shares,0.0,68634793.5,1
799,0,Disposal/Sale of Shares,0.0,16548308.000000002,2
800,0,Disposal/Sale of Shares,-1.0,340368.0,1
801,0,Acquisition/Purchase of Shares,0.13544018058690746,35400000.0,1
802,0,Acquisition/Purchase of Shares,1.0,18509008.0,1
803,0,Disposal/Sale of Shares,-1.0,53909008.0,1
804,0,Acquisition/Purchase of Shares,1.0,173000.0,1
805,0,Acquisition/Purchase of Shares,0.0,2412491.25,1
806,0,Disposal/Sale of Shares,-0.5,-1628000.0,1
807,0,Acquisition/Purchase of Shares,0.40687364088431155,33021999.999999996,1
808,0,Acquisition/Purchase of Shares,0.14330053024584125,5205699.800000001,1
809,0,Acquisition/Purchase of Shares,1.0,85125.0,1
810,0,Disposal/Sale of Shares,-1.0,1714628.5199999998,1
811,0,Acquisition/Purchase of Shares,1.0,128300.0,1
812,0,Transfer (Internal/Other),0.0,0.0,1
813,0,Acquisition/Purchase of Shares,0.011769849999146686,997000.0000000001,1
814,0,Acquisition/Purchase of Shares,0.09942315864444222,5286158.56,1
815,0,Disposal/Sale of Shares,-0.5,-529000.0,1
816,1,Grant/Award of Rights/Instruments,1.0,26880000.0,1
817,0,Acquisition/Purchase of Shares,0.576036866359447,112000.0,1
818,0,Disposal/Sale of Shares,-0.27266037690750095,34050.0,3
819,0,Acquisition/Purchase of Shares,0.03961552556037379,2054844.0,1
820,0,Acquisition/Purchase of Shares,0.058648269457058706,2865555.9499999997,1
821,0,Disposal/Sale of Shares,-1.0,894500.0,1
822,0,Acquisition/Purchase of Shares,1.0,1235440.0,9
823,0,Acquisition of Rights/Instruments,1.0,19635.0,1
824,0,Acquisition/Purchase of Shares,0.06209810554022697,72616.5,1
825,0,Acquisition/Purchase of Shares,0.0,17620.379350000003,2
826,0,Acquisition/Purchase of Shares,0.05508048636069456,143711.19999999998,1
827,0,Acquisition/Purchase of Shares,1.0,1500000.0,3
828,1,Grant/Award of Rights/Instruments,1.0,0.0,2
829,1,Acquisition/Purchase of Shares,1.0,470999.15695,2
830,0,Acquisition/Purchase of Shares,1.0,3749073.9475,2
831,1,Acquisition of Rights/Instruments,0.0,0.0,3
832,1,Transfer (Internal/Other),0.0,0.0,1
833,1,Acquisition/Purchase of Shares,1.0,360.0,1
834,1,Grant/Award of Rights/Instruments,0.0,0.0,2
835,0,Acquisition/Purchase of Shares,1.0,2545042.8,1
836,0,Acquisition/Purchase of Shares,0.0,2080000.0,1
837,1,Acquisition/Purchase of Shares,1.0,360.0,1
838,0,Acquisition/Purchase of Shares,1.0,4499998.875,2
839,0,Acquisition/Purchase of Shares,1.0,50000.0,1
840,0,Disposal/Sale of Shares,1.0,4191000.0,1
841,0,Transfer (Internal/Other),1.0,1800000.0,1
842,1,Acquisition/Purchase of Shares,1.0,360.0,1
843,0,Acquisition/Purchase of Shares,1.0,36525.0,1
844,0,Acquisition/Purchase of Shares,1.0,27000.0,1
845,0,Acquisition/Purchase of Shares,0.003125,68750.0,1
846,0,Disposal/Sale of Shares,-0.9091180347619495,3149050.1,1
847,0,Disposal/Sale of Shares,0.0,4494480.0,1
848,0,Disposal/Sale of Shares,1.0,1086875.0,1
849,1,Exercise/Settlement leading to Shares,1.0,345.0,3
850,0,Acquisition/Purchase of Shares,0.05037143167007395,1684945.0699999998,1
851,1,Acquisition/Purchase of Shares,3.0,189.0,1
852,0,Acquisition/Purchase of Shares,1.0,455400.0,1
853,1,Acquisition of Rights/Instruments,0.0,0.0,1
854,1,Acquisition/Purchase of Shares,0.5714285714285714,376080.0,1
855,1,Acquisition/Purchase of Shares,0.21978021978021978,375840.0,1
856,1,Grant/Award of Rights/Instruments,0.0,4103631.0,10
857,0,Acquisition/Purchase of Shares,0.0,2838700.0,2
858,1,Acquisition/Purchase of Shares,0.08243737244212017,73972.65000000001,10
859,1,Exercise/Settlement leading to Shares,0.0,1870800.0,3
860,0,Acquisition/Purchase of Shares,0.4412698111584299,2883500.0,2
861,1,Exercise/Settlement leading to Shares,0.3333333333333333,-100000.0,3
862,0,Acquisition/Purchase of Shares,0.0,2104950.0,2
863,0,Exercise and Sale (Net Disposal),0.42015684766343075,3355800.0,2
864,1,Grant/Award of Rights/Instruments,0.0,3404610.0,10
865,0,Exercise/Settlement leading to Shares,0.0,8164200.0,2
866,1,Acquisition/Purchase of Shares,0.1551732988046711,69886.38,10
867,0,Acquisition/Purchase of Shares,1.0,-775193.625,4
868,1,Acquisition/Purchase of Shares,0.7141153452512401,-647703.0,2
869,1,Exercise/Settlement leading to Shares,0.0,1463900.0,3
870,0,Acquisition/Purchase of Shares,1.0,505300.0,1
871,0,Acquisition/Purchase of Shares,2.0,-248982.0,2
872,0,Disposal/Sale of Shares,0.0,1948135.5,3
873,1,Grant/Award of Rights/Instruments,0.0,2366800.0,10
874,0,Disposal/Sale of Shares,0.45325386213396895,5592400.0,3
875,1,Acquisition/Purchase of Shares,0.14908339157354278,65965.08,9
876,0,Acquisition/Purchase of Shares,0.8088952535723402,-800025.0,2
877,1,Exercise/Settlement leading to Shares,0.9494647201946472,-150848.66666666666,3
878,0,Disposal/Sale of Shares,0.4973864127472538,2082358.0,2
879,1,Exercise/Settlement leading to Shares,0.0,1684800.0,2
880,0,Acquisition/Purchase of Shares,0.0,1286626.375,2
881,1,Acquisition/Purchase of Shares,0.15384615384615385,95400.0,1
882,1,Acquisition/Purchase of Shares,0.75,217444.05000000002,1
883,1,Exercise/Settlement leading to Shares,0.2486043392949187,1319992.5,2
884,0,Acquisition/Purchase of Shares,0.0,-1463566.1000000003,6
885,1,Grant/Award of Rights/Instruments,0.0,2287500.0,9
886,1,Disposal/Sale of Shares,0.2676319782347094,7857.5,4
887,1,Acquisition/Purchase of Shares,0.12177768320929952,62982.5,10
888,1,Acquisition/Purchase of Shares,0.16719612104999165,709500.0,1
889,1,Exercise/Settlement leading to Shares,0.0,-27810.0,3
890,1,Acquisition/Purchase of Shares,0.5,424454.60000000003,1
891,0,Acquisition/Purchase of Shares,0.0,547080.25,2
892,0,Acquisition/Purchase of Shares,0.0,531638.25,2
893,0,Disposal/Sale of Shares,0.1482051331067501,520625.0,3
894,1,Exercise/Settlement leading to Shares,0.0025578616265015813,-418500.0,3
895,1,Exercise/Settlement leading to Shares,0.47700000000000004,-121110.0,3
896,1,Acquisition/Purchase of Shares,0.3448275862068966,216570.0,1
897,1,Acquisition/Purchase of Shares,3.0,312000.0,1
898,1,Acquisition/Purchase of Shares,0.15894751202210022,-970114.9999999999,2
899,1,Exercise/Settlement leading to Shares,1.0459777777777777,18050.0,3
900,1,Acquisition/Purchase of Shares,1.0,-777587.5,2
901,1,Acquisition/Purchase of Shares,1.4499137269938651,-957312.9267199999,2
902,1,Acquisition/Purchase of Shares,0.10570239647030438,8132100.0,2
903,1,Acquisition/Purchase of Shares,0.15077295585770162,-651750.0,2
904,1,Grant/Award of Rights/Instruments,0.0,2381600.0,9
905,1,Acquisition/Purchase of Shares,1.4467845050813506,59385.11769230769,13
906,1,Acquisition/Purchase of Shares,1.8548092734037867,44538.46153846154,13
907,0,Disposal/Sale of Shares,-0.9274193548387096,229080.0,1
908,0,Disposal/Sale of Shares,1.0,1593600.0000000002,1
909,0,Disposal/Sale of Shares,-0.2515090543259557,-71600.0,1
910,0,Disposal/Sale of Shares,-0.20096463022508038,66500.0,1
911,0,Disposal/Sale of Shares,-0.6655574043261231,-255020.0,1
912,1,Exercise/Settlement leading to Shares,0.0,-791409.3800000001,2
913,0,Disposal/Sale of Shares,-0.2575461007520346,-1294199.9999999998,1
914,1,Disposal/Sale of Shares,3.0,2023600.0000000002,1
915,1,Exercise/Settlement leading to Shares,-0.15251024348949646,-1829575.0,2
916,0,Disposal/Sale of Shares,0.03897951626420316,2464564.18,1
917,0,Disposal/Sale of Shares,1.0,-2037183.525,2
918,1,Acquisition/Purchase of Shares,0.0,49737.66785714286,14
919,1,Grant/Award of Rights/Instruments,0.0,2436000.0,9
920,0,Disposal/Sale of Shares,0.0,3068400.0,1
921,1,Acquisition/Purchase of Shares,2.2770480498740016,49500.0,14
922,0,Disposal/Sale of Shares,1.0,-2298750.0,1
923,1,Exercise/Settlement leading to Shares,0.0,1685000.0,2
924,0,Disposal/Sale of Shares,-0.3794586390083481,-1104000.0,1
925,1,Exercise/Settlement leading to Shares,0.0,-399600.0,2
926,0,Disposal/Sale of Shares,0.0,469350.0,1
927,0,Disposal/Sale of Shares,-0.7905388312673919,-2346750.0,1
928,1,Acquisition/Purchase of Shares,1.2307692307692308,145440.0,1
929,0,Disposal/Sale of Shares,0.0,-202998.36,5
930,1,Acquisition/Purchase of Shares,0.07268352147247897,51045.02333333334,12
931,1,Acquisition of Rights/Instruments,0.0,1921500.0,9
932,1,Acquisition/Purchase of Shares,-1.0,0.0,13
933,1,Acquisition/Purchase of Shares,1.0,301000.0,1
934,1,Acquisition/Purchase of Shares,1.0,95940.0,1
935,1,Exercise/Settlement leading to Shares,0.48130217028380634,-248344.95999999996,2
936,1,Acquisition/Purchase of Shares,1.0,305775.0,1
937,1,Exercise/Settlement leading to Shares,0.0,1611465.0,2
938,1,Exercise/Settlement leading to Shares,0.4863879009205913,-256833.75300000003,2
939,1,Exercise/Settlement leading to Shares,1.0,-583975.0,2
940,0,Disposal/Sale of Shares,3.0,1919517.0,2
941,0,Acquisition/Purchase of Shares,0.15,126899.99999999999,1
942,0,Acquisition/Purchase of Shares,0.22402688322598713,67440.0,1
943,1,Acquisition/Purchase of Shares,0.1329404611986262,50040.45,14
944,1,Grant/Award of Rights/Instruments,0.0,0.0,10
945,1,Acquisition/Purchase of Shares,0.6286177050640893,0.0,14
946,0,Acquisition/Purchase of Shares,0.2732819524727039,200104.13999999998,1
947,0,Acquisition/Purchase of Shares,0.41053903065076247,199846.5,1
948,0,Acquisition/Purchase of Shares,1.0,156980.0,1
949,0,Acquisition/Purchase of Shares,0.002348796241926013,1895.0,1
950,0,Acquisition/Purchase of Shares,1.0,101325.0,1
951,0,Acquisition/Purchase of Shares,1.0,200064.0,1
952,0,Acquisition/Purchase of Shares,0.044916567475913494,187000.0,1
953,0,Acquisition/Purchase of Shares,1.0,187500.0,1
954,0,Acquisition/Purchase of Shares,1.0,98700.0,1
955,1,Acquisition/Purchase of Shares,0.7550316925958612,27739.84153846154,13
956,1,Grant/Award of Rights/Instruments,0.0,0.0,9
957,1,Acquisition/Purchase of Shares,0.0,0.0,13
958,0,Disposal/Sale of Shares,-0.644808743169399,99710.0,1
959,0,Disposal/Sale of Shares,-0.3326790645064706,-801300.0,1
960,1,Exercise/Settlement leading to Shares,0.0,379500.0,1
961,0,Disposal/Sale of Shares,0.0038229807015934185,-163648.75,3
962,1,Exercise/Settlement leading to Shares,0.0,1214400.0,1
963,1,Exercise/Settlement leading to Shares,0.0,-892200.0,2
964,0,Disposal/Sale of Shares,0.07353481873667181,6963250.0,1
965,0,Disposal/Sale of Shares,-1.0,-111622.5,1
966,0,Acquisition/Purchase of Shares,0.08784258608573436,29500.0,1
967,1,Exercise/Settlement leading to Shares,0.0,583800.0,1
968,1,Acquisition/Purchase of Shares,0.0,0.0,1
969,0,Disposal/Sale of Shares,1.0,5300474.52,1
970,1,Acquisition/Purchase of Shares,0.19288945968365567,27645.0,11
971,0,Acquisition/Purchase of Shares,0.7127583749109052,136800.0,1
972,0,Acquisition/Purchase of Shares,0.07552679942599633,135900.0,1
973,0,Acquisition/Purchase of Shares,0.06757548181318533,333750.0,1
974,0,Acquisition/Purchase of Shares,0.25,88500.0,1
975,1,Acquisition/Purchase of Shares,1.0481664726426076,0.0,1
976,1,Grant/Award of Rights/Instruments,0.0,0.0,9
977,1,Acquisition/Purchase of Shares,-1.0,0.0,10
978,0,Acquisition/Purchase of Shares,0.2864397081962523,299974.5,1
979,0,Disposal/Sale of Shares,0.0,10683600.000000002,1
980,1,Acquisition/Purchase of Shares,0.08484873164621119,337448.7675,4
981,0,Acquisition/Purchase of Shares,1.0714074074074074,496866.60480000003,1
982,1,Acquisition/Purchase of Shares,0.4720612354099585,283345.2266666667,3
983,0,Disposal/Sale of Shares,1.0,-7905599.999999999,1
984,0,Disposal/Sale of Shares,1.0,-11455500.0,1
985,0,Acquisition/Purchase of Shares,1.0,500505.75,1
986,1,Acquisition/Purchase of Shares,0.0,414297.6828571429,7
987,1,Administrative/Other/No Transaction,0.0,0.0,1
988,1,Acquisition/Purchase of Shares,0.9041598450857394,477760.47199999995,5
989,1,Acquisition/Purchase of Shares,1.0,617252.85,3
990,0,Acquisition/Purchase of Shares,0.501,71557.83,1
991,0,Acquisition/Purchase of Shares,-0.0685406167184939,5665037.84,1
992,0,Disposal/Sale of Shares,-0.5,-5139000.0,1
993,0,Disposal/Sale of Shares,-0.7499962500187499,-4989000.0,1
994,0,Disposal/Sale of Shares,-0.3867764859239325,3400362.85,1
995,0,Disposal/Sale of Shares,-0.28655589180513524,-3727523.7,1
996,0,Disposal/Sale of Shares,-0.5624992968758789,5355000.0,1
997,0,Disposal/Sale of Shares,-0.7965858331192509,-51504000.0,1
998,0,Acquisition/Purchase of Shares,1.0,99540.0,1
999,0,Disposal/Sale of Shares,-0.9000900090009001,117280.0,1
1000,0,Disposal/Sale of Shares,-1.0,1464100.0,1
1001,0,Acquisition/Purchase of Shares,0.1,128800.00000000001,1
1002,0,Acquisition/Purchase of Shares,1.0,77640.0,1
1003,0,Acquisition/Purchase of Shares,1.0,50611.0,1
1004,0,Share Buyback/Repurchase,-0.08492569002123142,2549208.0,1
1005,0,Acquisition/Purchase of Shares,1.0,80342.0,1
1006,0,Disposal/Sale of Shares,-0.5888056448761071,5242332.34,1
1007,0,Disposal/Sale of Shares,-0.05069092044656101,480482.0,1
1008,0,Disposal/Sale of Shares,-0.875,12775000.0,1
1009,0,Disposal/Sale of Shares,-1.0,171716.16,1
1010,0,Acquisition/Purchase of Shares,1.0,530880.0,1
1011,0,Disposal/Sale of Shares,0.0,9348.0,1
1012,0,Disposal/Sale of Shares,-0.02721006809908812,-93923820.0,1
1013,0,Acquisition/Purchase of Shares,1.0,9872.4,1
1014,0,Acquisition/Purchase of Shares,0.5,-42949059.912,2
1015,1,Acquisition/Purchase of Shares,1.0,0.0,3
1016,0,Lending/Pledging/Agreement,1.0,0.0,1
1017,0,Lending/Pledging/Agreement,0.0,0.0,1
1018,0,Lending/Pledging/Agreement,1.0,0.0,1
1019,0,Acquisition/Purchase of Shares,0.0,12040000.0,1
1020,0,Acquisition/Purchase of Shares,0.0,0.0,2
1021,0,Acquisition/Purchase of Shares,0.3333333333333333,57499558.400000006,3
1022,0,Acquisition/Purchase of Shares,0.0,0.0,1
1023,1,Transfer (Outflow/Internal),0.0,0.0,2
1024,0,Disposal/Sale of Shares,-0.18496554711041985,-49309786.25,1
1025,0,Acquisition/Purchase of Shares,1.0,48945950.400000006,1
1026,0,Lending/Pledging/Agreement,1.0,0.0,1
1027,0,Disposal/Sale of Shares,0.0,98817171.25,1
1028,0,Acquisition/Purchase of Shares,1.0,151759855.8,4
1029,0,Lending/Pledging/Agreement,0.0,0.0,1
1030,0,Disposal/Sale of Shares,-0.5,1104280119.0,2
1031,0,Acquisition/Purchase of Shares,0.1830620789086977,358515.75,1
1032,0,Disposal/Sale of Shares,0.0,773313956.2140449,2
1033,0,Acquisition/Purchase of Shares,0.046027800791678175,39073.05,1
1034,0,Acquisition/Purchase of Shares,0.6636377558834039,314316.6,1
1035,0,Disposal/Sale of Shares,0.0,1304374257.45,1
1036,0,Disposal/Sale of Shares,-0.01649738268171897,433552.5,2
1037,0,Disposal/Sale of Shares,-0.01649738268171897,433552.5,2
1038,0,Disposal/Sale of Shares,0.0,1304374257.45,1
1039,0,Acquisition/Purchase of Shares,0.0,109674.992,1
1040,0,Acquisition/Purchase of Shares,1.0,33872.78999999999,4
1041,0,Acquisition/Purchase of Shares,0.0,72490.0,4
1042,0,Acquisition/Purchase of Shares,0.0,114309.99999999999,1
1043,0,Acquisition/Purchase of Shares,0.0,44695.025,3
1044,1,Acquisition/Purchase of Shares,0.0,0.0,8
1045,0,Acquisition/Purchase of Shares,0.0,174825.0,2
1046,0,Acquisition/Purchase of Shares,1.0,69219.54565217391,23
1047,0,Disposal/Sale of Shares,-1.0,88570.0,1
1048,0,Disposal/Sale of Shares,-1.0,88570.0,1
1049,0,Acquisition/Purchase of Shares,3.0,0.0,1
1050,1,Acquisition/Purchase of Shares,3.0,0.0,1
1051,0,Acquisition/Purchase of Shares,0.010199856414985652,2136218.0,1
1052,0,Acquisition/Purchase of Shares,0.010199856414985652,2136218.0,1
1053,1,Acquisition/Purchase of Shares,1.0,183405.0,8
1054,0,Acquisition/Purchase of Shares,1.0,497602.0,2
1055,0,Disposal/Sale of Shares,0.0,386100.0,1
1056,0,Disposal/Sale of Shares,0.0,2000790.0,1
1057,1,Grant/Award of Rights/Instruments,1.0,0.0,1
1058,1,Acquisition/Purchase of Shares,0.0,1197877.3333333335,3
1059,1,Acquisition/Purchase of Shares,0.0,6732.736842105263,19
1060,1,Acquisition/Purchase of Shares,1.0,2935186.1015444444,9
1061,1,Acquisition/Purchase of Shares,0.0,6514.199999999999,21
1062,1,Grant/Award of Rights/Instruments,1.0,420914.4,8
1063,0,Acquisition/Purchase of Shares,1.0,486150.0,1
1064,0,Acquisition/Purchase of Shares,0.0,1148086.95,1
1065,0,Disposal/Sale of Shares,0.0,0.0,1
1066,1,Acquisition/Purchase of Shares,0.0,6589.063157894737,19
1067,1,Acquisition/Purchase of Shares,0.0,1567032.9000000001,8
1068,0,Acquisition/Purchase of Shares,0.0,30720.0,1
1069,1,Acquisition/Purchase of Shares,0.0,0.0,12
1070,0,Acquisition/Purchase of Shares,0.0,346200.0,1
1071,0,Acquisition/Purchase of Shares,0.0,274897.7,1
1072,0,Disposal/Sale of Shares,0.0,866792.6,1
1073,1,Grant/Award of Rights/Instruments,1.0,0.0,5
1074,1,Acquisition/Purchase of Shares,0.0,7316.705882352941,17
1075,1,Grant/Award of Rights/Instruments,1.0,0.0,1
1076,0,Acquisition/Purchase of Shares,1.0,708000.0,1
1077,0,Acquisition/Purchase of Shares,0.0,580000.0,1
1078,1,Acquisition/Purchase of Shares,0.0,6854.0,19
1079,0,Acquisition/Purchase of Shares,0.0,1580040.0000000002,1
1080,0,Disposal/Sale of Shares,0.0,284160.0,1
1081,0,Disposal/Sale of Shares,0.0,691790.0,1
1082,1,Acquisition/Purchase of Shares,1.0,624812.5,8
1083,1,Acquisition/Purchase of Shares,0.0,6065.033333333334,18
1084,0,Disposal/Sale of Shares,0.0,4677750.0,1
1085,0,Disposal/Sale of Shares,0.0,526845.0,1
1086,1,Grant/Award of Rights/Instruments,1.0,477960.07499999995,8
1087,1,Acquisition/Purchase of Shares,0.0,5703.95,20
1088,0,Disposal/Sale of Shares,0.0,35497000.0,1
1089,1,Grant/Award of Rights/Instruments,1.0,0.0,2
1090,1,Acquisition/Purchase of Shares,0.0,0.0,9
1091,1,Acquisition/Purchase of Shares,0.0,6376.926315789473,19
1092,1,Grant/Award of Rights/Instruments,0.0,0.0,7
1093,1,Acquisition/Purchase of Shares,1.0,486390.0,1
1094,1,Acquisition/Purchase of Shares,0.0,11182.5,24
1095,0,Acquisition/Purchase of Shares,1.0,78880.0,1
1096,1,Acquisition/Purchase of Shares,0.0,6664.140000000001,20
1097,1,Acquisition/Purchase of Shares,0.0,9926.97391304348,23
1098,1,Grant/Award of Rights/Instruments,0.0,517866.85714285716,7
1099,1,Acquisition/Purchase of Shares,0.0,0.0,12
1100,1,Acquisition/Purchase of Shares,0.0,10543.833333333334,21
1101,0,Acquisition/Purchase of Shares,1.0,196206.79,1
1102,1,Acquisition/Purchase of Shares,1.0,406323.60000000003,1
1103,1,Acquisition/Purchase of Shares,0.0,13887.0,20
1104,0,Acquisition/Purchase of Shares,1.0,567038.0,1
1105,1,Grant/Award of Rights/Instruments,0.0,0.0,9
1106,1,Acquisition/Purchase of Shares,0.0,9936.021428571428,14
1107,0,Acquisition/Purchase of Shares,0.0,5227095.0,1
1108,0,Acquisition/Purchase of Shares,1.0,1051800.0,1
1109,0,Acquisition/Purchase of Shares,1.0,3288885.6,1
1110,0,Acquisition/Purchase of Shares,1.0,9360970.0,1
1111,0,Acquisition/Purchase of Shares,0.0,56500000.0,1
1112,0,Acquisition/Purchase of Shares,0.0,222500000.0,1
1113,0,Acquisition/Purchase of Shares,1.0,958430.0,1
1114,1,Acquisition/Purchase of Shares,0.0,12503.747368421053,19
1115,1,Acquisition/Purchase of Shares,0.0,1140544.5142857141,7
1116,0,Acquisition/Purchase of Shares,0.0,248341860.0,1
1117,0,Acquisition/Purchase of Shares,1.0,13320168.0,1
1118,1,Acquisition/Purchase of Shares,0.0,0.0,12
1119,1,Acquisition/Purchase of Shares,0.0,7948.676923076922,13
1120,1,Grant/Award of Rights/Instruments,2.0,0.0,2
1121,1,Acquisition/Purchase of Shares,0.0,7373.2125,16
1122,1,Acquisition/Purchase of Shares,1.0,0.0,8
1123,1,Acquisition/Purchase of Shares,0.0,13912.8,18
1124,1,Grant/Award of Rights/Instruments,0.6398727969341702,0.0,4
1125,1,Disposal/Sale of Shares,0.0,6169864.800000001,2
1126,1,Acquisition/Purchase of Shares,-0.9444444444444444,0.0,18
1127,1,Acquisition/Purchase of Shares,1.5215285443056736,17913.0,36
1128,0,Transfer (Internal/Other),1.0,0.0,1
1129,0,Transfer (Internal/Other),0.0,0.0,1
1130,1,Grant/Award of Rights/Instruments,0.6753694581280788,0.0,2
1131,0,Transfer (Internal/Other),0.0,0.0,2
1132,1,Acquisition/Purchase of Shares,0.0,4321224.5,2
1133,1,Grant/Award of Rights/Instruments,1.5768361575604992,0.0,8
1134,1,Disposal/Sale of Shares,1.5,233352.90000000002,2
1135,1,Acquisition/Purchase of Shares,-0.8333333333333334,0.0,6
1136,1,Disposal/Sale of Shares,0.0,1011290.8,5
1137,1,Acquisition/Purchase of Shares,0.0,0.0,8
1138,1,Grant/Award of Rights/Instruments,-0.5442474810459845,0.0,3
1139,1,Disposal/Sale of Shares,1.8695516811955168,783023.6,10
1140,0,Disposal/Sale of Shares,0.0,941401.2078,2
1141,1,Acquisition/Purchase of Shares,0.0,3450663.0,2
1142,0,Acquisition/Purchase of Shares,1.0,494079.60000000003,1
1143,0,Disposal/Sale of Shares,-0.714516129032258,3930800.0,1
1144,0,Disposal/Sale of Shares,-0.38480000000000003,3174078.5,2
1145,0,Acquisition/Purchase of Shares,1.0,22720920.000000004,1
1146,0,Acquisition/Purchase of Shares,1.0,15641979.4,1
1147,0,Acquisition/Purchase of Shares,1.0,7277300.55,2
1148,0,Acquisition/Purchase of Shares,1.0,21722815.999999996,1
1149,0,Acquisition/Purchase of Shares,1.0,13407998.995399999,1
1150,0,Acquisition/Purchase of Shares,1.0,19694815.999999996,1
1151,0,Acquisition/Purchase of Shares,1.0,24276069.0,1
1152,0,Acquisition/Purchase of Shares,1.0,39738601.2,1
1153,0,Acquisition/Purchase of Shares,1.0,7070880.6,2
1154,0,Acquisition/Purchase of Shares,1.0,22788536.3964,1
1155,0,Acquisition/Purchase of Shares,1.0,21477960.000000004,1
1156,0,Acquisition/Purchase of Shares,1.0,19041040.0,1
1157,0,Acquisition/Purchase of Shares,1.0,10698368.1678,1
1158,0,Acquisition/Purchase of Shares,1.0,26150300.0,1
1159,0,Acquisition/Purchase of Shares,1.0,125077.0,1
1160,0,Acquisition/Purchase of Shares,1.0,130927500.0,1
1161,0,Acquisition/Purchase of Shares,1.0,3792483.1410000003,1
1162,0,Acquisition/Purchase of Shares,1.0,12594545.5104,1
1163,0,Acquisition/Purchase of Shares,1.0,821513.9075,1
1164,0,Acquisition/Purchase of Shares,1.0,16679450.3,2
1165,1,Transfer (Internal/Other),1.0,0.0,1
1166,0,Acquisition/Purchase of Shares,1.0,13822159.799999999,1
1167,0,Acquisition/Purchase of Shares,1.0,10377960.8298,1
1168,0,Acquisition/Purchase of Shares,1.0225549778316325,19788885.0,1
1169,0,Acquisition/Purchase of Shares,1.0,27875126.876999997,2
1170,0,Acquisition/Purchase of Shares,1.0,17660844.786199998,1
1171,0,Acquisition/Purchase of Shares,1.0,37168112.0,1
1172,0,Acquisition/Purchase of Shares,1.0,19991862.0,1
1173,0,Acquisition/Purchase of Shares,1.0,9978396.706,1
1174,0,Acquisition/Purchase of Shares,1.0,13832214.5,2
1175,1,Grant/Award of Rights/Instruments,1.5851638178877465,0.0,5
1176,0,Disposal/Sale of Shares,-1.0,386434.44659999997,1
1177,1,Acquisition/Purchase of Shares,1.1029360279536868,353152.26923076925,13
1178,0,Disposal/Sale of Shares,0.0,-4399646.3381,1
1179,1,Disposal/Sale of Shares,-0.19232012934518997,5669831.558,1
1180,0,Acquisition/Purchase of Shares,1.0471822126322108,200614924.0,1
